invoice_id,carrier,invoice_date,service_month,shipment_ref,destination_city,destination_state,destination_zip,weight_lbs,base_charge,fuel_surcharge,accessorial_fees,accessorial_detail,adjustments,total_charge
HF-INV-2026-3281,Heartland Freight,2026-04-09,March 2026,HFL-3552641,Milwaukee,WI,53201,1819.1,585.41,0.0,0.0,,0.0,585.41
HF-INV-2026-3282,Heartland Freight,2026-04-09,March 2026,HFL-5733096,Duluth,MN,55801,2361.2,709.16,0.0,0.0,,0.0,709.16
HF-INV-2026-3283,Heartland Freight,2026-04-09,March 2026,HFL-1247041,Milwaukee,WI,53201,487.9,554.6,0.0,135.0,Inside Delivery,0.0,689.6
HF-INV-2026-3284,Heartland Freight,2026-04-09,March 2026,HFL-9361693,Lincoln,NE,68501,699.1,440.95,0.0,0.0,,0.0,440.95
HF-INV-2026-3285,Heartland Freight,2026-04-09,March 2026,HFL-3450947,Springfield,MO,65801,1298.7,440.95,0.0,0.0,,0.0,440.95
HF-INV-2026-3286,Heartland Freight,2026-04-09,March 2026,HFL-4046805,Chicago,IL,60601,810.9,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3287,Heartland Freight,2026-04-09,March 2026,HFL-1211652,Rockford,IL,61101,2231.9,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3288,Heartland Freight,2026-04-09,March 2026,HFL-8431651,Chicago,IL,60601,2490.5,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3289,Heartland Freight,2026-04-09,March 2026,HFL-2576392,Duluth,MN,55801,1844.1,709.16,0.0,0.0,,0.0,709.16
HF-INV-2026-3290,Heartland Freight,2026-04-09,March 2026,HFL-6236326,Minneapolis,MN,55401,1705.1,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3291,Heartland Freight,2026-04-09,March 2026,HFL-9739692,Springfield,MO,65801,576.6,440.95,0.0,0.0,,0.0,440.95
HF-INV-2026-3292,Heartland Freight,2026-04-09,March 2026,HFL-4653880,Chicago,IL,60601,794.1,554.6,0.0,0.0,,-30.62,523.98
HF-INV-2026-3293,Heartland Freight,2026-04-09,March 2026,HFL-3007387,Iowa City,IA,52240,743.0,440.95,0.0,85.0,Liftgate,0.0,525.95
HF-INV-2026-3294,Heartland Freight,2026-04-09,March 2026,HFL-8973718,Madison,WI,53701,1955.8,554.6,0.0,85.0,Liftgate,0.0,639.6
HF-INV-2026-3295,Heartland Freight,2026-04-09,March 2026,HFL-2533463,St. Paul,MN,55101,1565.0,554.6,0.0,135.0,Inside Delivery,0.0,689.6
HF-INV-2026-3296,Heartland Freight,2026-04-09,March 2026,HFL-3582322,Norfolk,NE,68701,2434.1,709.16,0.0,0.0,,-72.01,637.15
HF-INV-2026-3297,Heartland Freight,2026-04-09,March 2026,HFL-6827024,Iowa City,IA,52240,482.7,440.95,0.0,0.0,,0.0,440.95
HF-INV-2026-3298,Heartland Freight,2026-04-09,March 2026,HFL-3260430,Lincoln,NE,68501,1832.5,440.95,0.0,0.0,,0.0,440.95
HF-INV-2026-3299,Heartland Freight,2026-04-09,March 2026,HFL-5944490,Norfolk,NE,68701,2275.9,709.16,0.0,0.0,,0.0,709.16
HF-INV-2026-3300,Heartland Freight,2026-04-09,March 2026,HFL-8858359,Kansas City,KS,66101,625.7,290.94,0.0,0.0,,0.0,290.94
HF-INV-2026-3301,Heartland Freight,2026-04-09,March 2026,HFL-3690116,Milwaukee,WI,53201,2221.7,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3302,Heartland Freight,2026-04-09,March 2026,HFL-7159129,Chicago,IL,60601,1423.7,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3303,Heartland Freight,2026-04-09,March 2026,HFL-4112748,Madison,WI,53701,204.7,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3304,Heartland Freight,2026-04-09,March 2026,HFL-6380354,Chicago,IL,60601,1618.1,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3305,Heartland Freight,2026-04-09,March 2026,HFL-9792431,Iowa City,IA,52240,1727.3,440.95,0.0,0.0,,0.0,440.95
HF-INV-2026-3306,Heartland Freight,2026-04-09,March 2026,HFL-6412330,St. Paul,MN,55101,1356.0,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3307,Heartland Freight,2026-04-09,March 2026,HFL-2118702,Wichita,KS,67201,1636.8,440.95,0.0,0.0,,0.0,440.95
HF-INV-2026-3308,Heartland Freight,2026-04-09,March 2026,HFL-4390323,Des Moines,IA,50301,2076.5,440.95,0.0,0.0,,0.0,440.95
HF-INV-2026-3309,Heartland Freight,2026-04-09,March 2026,HFL-7519606,Iowa City,IA,52240,1286.0,440.95,0.0,0.0,,0.0,440.95
HF-INV-2026-3310,Heartland Freight,2026-04-09,March 2026,HFL-7146400,Lincoln,NE,68501,1436.3,440.95,0.0,0.0,,0.0,440.95
HF-INV-2026-3311,Heartland Freight,2026-04-09,March 2026,HFL-4502044,Rockford,IL,61101,1553.8,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3312,Heartland Freight,2026-04-09,March 2026,HFL-2018380,Norfolk,NE,68701,2401.3,709.16,0.0,0.0,,0.0,709.16
HF-INV-2026-3313,Heartland Freight,2026-04-09,March 2026,HFL-7191944,Springfield,MO,65801,1536.3,440.95,0.0,0.0,,0.0,440.95
HF-INV-2026-3314,Heartland Freight,2026-04-09,March 2026,HFL-2180916,St. Paul,MN,55101,338.5,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3315,Heartland Freight,2026-04-09,March 2026,HFL-2698275,St. Louis,MO,63101,373.7,440.95,0.0,0.0,,0.0,440.95
HF-INV-2026-3316,Heartland Freight,2026-04-09,March 2026,HFL-5173551,Duluth,MN,55801,1399.0,709.16,0.0,0.0,,0.0,709.16
HF-INV-2026-3317,Heartland Freight,2026-04-09,March 2026,HFL-7005628,Duluth,MN,55801,1497.9,709.16,0.0,0.0,,0.0,709.16
HF-INV-2026-3318,Heartland Freight,2026-04-09,March 2026,HFL-3798595,St. Paul,MN,55101,1275.9,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3319,Heartland Freight,2026-04-09,March 2026,HFL-9957363,Duluth,MN,55801,1472.7,709.16,0.0,0.0,,0.0,709.16
HF-INV-2026-3320,Heartland Freight,2026-04-09,March 2026,HFL-6446792,Kansas City,KS,66101,2425.0,290.94,0.0,0.0,,0.0,290.94
HF-INV-2026-3321,Heartland Freight,2026-04-09,March 2026,HFL-6426605,Kansas City,KS,66101,1164.9,290.94,0.0,0.0,,0.0,290.94
HF-INV-2026-3322,Heartland Freight,2026-04-09,March 2026,HFL-5262908,Minneapolis,MN,55401,759.9,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3323,Heartland Freight,2026-04-09,March 2026,HFL-1581546,Milwaukee,WI,53201,2415.0,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3324,Heartland Freight,2026-04-09,March 2026,HFL-6064062,Kansas City,KS,66101,1580.1,290.94,0.0,0.0,,0.0,290.94
HF-INV-2026-3325,Heartland Freight,2026-04-09,March 2026,HFL-1364088,Duluth,MN,55801,877.9,709.16,0.0,0.0,,0.0,709.16
HF-INV-2026-3326,Heartland Freight,2026-04-09,March 2026,HFL-3595683,Kansas City,KS,66101,2327.4,290.94,0.0,0.0,,0.0,290.94
HF-INV-2026-3327,Heartland Freight,2026-04-09,March 2026,HFL-7158628,Chicago,IL,60601,285.3,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3328,Heartland Freight,2026-04-09,March 2026,HFL-4647992,Omaha,NE,68101,755.6,440.95,0.0,135.0,Inside Delivery,0.0,575.95
HF-INV-2026-3329,Heartland Freight,2026-04-09,March 2026,HFL-2599943,Iowa City,IA,52240,1911.7,440.95,0.0,0.0,,0.0,440.95
HF-INV-2026-3330,Heartland Freight,2026-04-09,March 2026,HFL-1938227,Kansas City,KS,66101,293.6,290.94,0.0,0.0,,0.0,290.94
HF-INV-2026-3331,Heartland Freight,2026-04-09,March 2026,HFL-3022334,Norfolk,NE,68701,1027.4,709.16,0.0,0.0,,0.0,709.16
HF-INV-2026-3332,Heartland Freight,2026-04-09,March 2026,HFL-7417066,Rockford,IL,61101,1976.3,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3333,Heartland Freight,2026-04-09,March 2026,HFL-3509536,Chicago,IL,60601,876.6,554.6,0.0,0.0,,0.0,554.6
HF-INV-2026-3334,Heartland Freight,2026-04-09,March 2026,HFL-7591477,Norfolk,NE,68701,1335.8,709.08,0.0,85.0,Liftgate,0.0,794.08
CE-INV-2026-5221,Coastal Express,2026-04-09,March 2026,CEX-9068540,Oakland,CA,94612,20.5,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5222,Coastal Express,2026-04-09,March 2026,CEX-9795418,Oakland,CA,94612,27.5,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5223,Coastal Express,2026-04-09,March 2026,CEX-2503148,Sacramento,CA,95814,14.4,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5224,Coastal Express,2026-04-09,March 2026,CEX-1406123,Los Angeles,CA,90001,9.5,33.34,3.17,0.0,,0.0,36.51
CE-INV-2026-5225,Coastal Express,2026-04-09,March 2026,CEX-8389750,Long Beach,CA,90802,35.2,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5226,Coastal Express,2026-04-09,March 2026,CEX-2439727,Long Beach,CA,90802,7.0,33.34,3.17,0.0,,0.0,36.51
CE-INV-2026-5227,Coastal Express,2026-04-09,March 2026,CEX-5826554,Eugene,OR,97401,9.3,33.34,3.17,0.0,,0.0,36.51
CE-INV-2026-5228,Coastal Express,2026-04-09,March 2026,CEX-6567967,Long Beach,CA,90802,5.6,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5229,Coastal Express,2026-04-09,March 2026,CEX-9103837,San Diego,CA,92101,13.5,33.34,3.17,0.0,,0.0,36.51
CE-INV-2026-5230,Coastal Express,2026-04-09,March 2026,CEX-9838222,San Francisco,CA,94102,31.1,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5231,Coastal Express,2026-04-09,March 2026,CEX-1890622,San Diego,CA,92101,6.6,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5232,Coastal Express,2026-04-09,March 2026,CEX-7043474,San Diego,CA,92101,24.5,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5233,Coastal Express,2026-04-09,March 2026,CEX-7387106,Tacoma,WA,98401,38.5,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5234,Coastal Express,2026-04-09,March 2026,CEX-9918107,Tacoma,WA,98401,25.8,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5235,Coastal Express,2026-04-09,March 2026,CEX-9882115,Portland,OR,97201,8.4,33.34,3.17,102.5,Residential + Liftgate,0.0,139.01
CE-INV-2026-5236,Coastal Express,2026-04-09,March 2026,CEX-6904121,San Francisco,CA,94102,17.3,33.34,3.17,0.0,,0.0,36.51
CE-INV-2026-5237,Coastal Express,2026-04-09,March 2026,CEX-5323142,Seattle,WA,98101,19.0,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5238,Coastal Express,2026-04-09,March 2026,CEX-5700872,San Francisco,CA,94102,41.4,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5239,Coastal Express,2026-04-09,March 2026,CEX-7412371,Los Angeles,CA,90001,13.9,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5240,Coastal Express,2026-04-09,March 2026,CEX-3562705,Eugene,OR,97401,26.3,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5241,Coastal Express,2026-04-09,March 2026,CEX-4468811,Fresno,CA,93721,21.9,33.34,3.17,0.0,,0.0,36.51
CE-INV-2026-5242,Coastal Express,2026-04-09,March 2026,CEX-6184132,Oakland,CA,94612,31.4,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5243,Coastal Express,2026-04-09,March 2026,CEX-3435253,Tacoma,WA,98401,33.6,33.34,3.17,0.0,,0.0,36.51
CE-INV-2026-5244,Coastal Express,2026-04-09,March 2026,CEX-2986209,Los Angeles,CA,90001,31.5,33.34,3.17,0.0,,0.0,36.51
CE-INV-2026-5245,Coastal Express,2026-04-09,March 2026,CEX-7946441,Los Angeles,CA,90001,12.8,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5246,Coastal Express,2026-04-09,March 2026,CEX-4153002,Sacramento,CA,95814,43.0,33.34,3.17,12.5,Residential,0.0,49.01
CE-INV-2026-5247,Coastal Express,2026-04-09,March 2026,CEX-4874049,Bakersfield,CA,93301,9.1,33.34,3.17,0.0,,0.0,36.51
CE-INV-2026-5248,Coastal Express,2026-04-09,March 2026,CEX-8996058,Los Angeles,CA,90001,28.5,33.34,3.17,0.0,,0.0,36.51
CE-INV-2026-5249,Coastal Express,2026-04-09,March 2026,CEX-7500504,Sacramento,CA,95814,1057.9,692.81,65.82,0.0,,0.0,758.63
CE-INV-2026-5250,Coastal Express,2026-04-09,March 2026,CEX-1251897,Los Angeles,CA,90001,1602.2,915.72,86.99,0.0,,0.0,1002.71
CE-INV-2026-5251,Coastal Express,2026-04-09,March 2026,CEX-4431982,San Diego,CA,92101,2459.9,1405.91,133.56,0.0,,0.0,1539.47
CE-INV-2026-5252,Coastal Express,2026-04-09,March 2026,CEX-8676330,Tacoma,WA,98401,944.2,809.46,76.9,0.0,,0.0,886.36
CE-INV-2026-5253,Coastal Express,2026-04-09,March 2026,CEX-7612751,Tacoma,WA,98401,2308.7,1979.25,188.03,0.0,,0.0,2167.28
CE-INV-2026-5254,Coastal Express,2026-04-09,March 2026,CEX-1646123,Bakersfield,CA,93301,1880.0,1231.18,116.96,0.0,,0.0,1348.14
CE-INV-2026-5255,Coastal Express,2026-04-09,March 2026,CEX-5122525,Portland,OR,97201,1687.8,1446.96,137.46,0.0,,0.0,1584.42
CE-INV-2026-5256,Coastal Express,2026-04-09,March 2026,CEX-1827040,Tacoma,WA,98401,1677.9,1438.47,136.65,0.0,,-43.47,1531.65
CE-INV-2026-5257,Coastal Express,2026-04-09,March 2026,CEX-8087739,Seattle,WA,98101,1123.6,963.26,91.51,0.0,,0.0,1054.77
CE-INV-2026-5258,Coastal Express,2026-04-09,March 2026,CEX-8578236,Oakland,CA,94612,1345.1,880.89,83.68,0.0,,0.0,964.57
CE-INV-2026-5259,Coastal Express,2026-04-09,March 2026,CEX-3270069,San Diego,CA,92101,958.5,547.82,52.04,0.0,,0.0,599.86
CE-INV-2026-5260,Coastal Express,2026-04-09,March 2026,CEX-4387856,Long Beach,CA,90802,1457.4,832.95,79.13,0.0,,0.0,912.08
CE-INV-2026-5261,Coastal Express,2026-04-09,March 2026,CEX-3751363,San Diego,CA,92101,2245.8,1283.55,121.94,0.0,,0.0,1405.49
CE-INV-2026-5262,Coastal Express,2026-04-09,March 2026,CEX-2431206,Long Beach,CA,90802,1978.0,1130.49,107.4,0.0,,0.0,1237.89
CE-INV-2026-5263,Coastal Express,2026-04-09,March 2026,CEX-7385526,Eugene,OR,97401,1685.2,1444.72,137.25,0.0,,0.0,1581.97
CE-INV-2026-5264,Coastal Express,2026-04-09,March 2026,CEX-3719990,San Diego,CA,92101,858.8,490.83,46.63,0.0,,0.0,537.46
CE-INV-2026-5265,Coastal Express,2026-04-09,March 2026,CEX-8486970,Fresno,CA,93721,2237.2,1465.1,139.18,0.0,,0.0,1604.28
CE-INV-2026-5266,Coastal Express,2026-04-09,March 2026,CEX-5246497,Eugene,OR,97401,1268.5,1087.49,103.31,90.0,Liftgate,0.0,1280.8
CE-INV-2026-5267,Coastal Express,2026-04-09,March 2026,CEX-9278999,San Francisco,CA,94102,824.8,540.15,51.31,0.0,,0.0,591.46
CE-INV-2026-5268,Coastal Express,2026-04-09,March 2026,CEX-1110277,Fresno,CA,93721,1217.9,797.59,75.77,0.0,,0.0,873.36
CE-INV-2026-5269,Coastal Express,2026-04-09,March 2026,CEX-4483580,Bakersfield,CA,93301,1226.1,802.96,76.28,0.0,,0.0,879.24
CE-INV-2026-5270,Coastal Express,2026-04-09,March 2026,CEX-1544120,San Francisco,CA,94102,865.9,566.97,53.86,0.0,,0.0,620.83
